"date","time","size","version","os","country","ip_id"
"2019-10-05","04:19:07",84777243,"3.6.1","win","BR",1152
"2019-10-05","04:20:22",84774767,"3.6.1","win","TW",1153
"2019-10-05","19:30:49",84921455,"3.6.1patched","win","US",37
"2019-10-05","19:30:50",84781314,"3.6.1","win","CR",289
"2019-10-05","19:30:45",84681890,"3.6.1","win","DE",1154
"2019-10-05","19:31:09",84774871,"3.6.1","win","GB",1155
"2019-10-05","19:31:43",78114103,"3.5.3","osx","US",3
"2019-10-05","19:31:50",79338810,"latest","osx","US",3
"2019-10-05","19:32:00",84681894,"3.6.1","win","CH",290
"2019-10-05","19:32:27",79427007,"3.6.1","osx","US",1156
"2019-10-05","19:32:55",84777595,"3.6.1","win","PL",1157
"2019-10-05","19:33:07",84775524,"3.6.1","win",NA,1
"2019-10-05","19:33:27",84782213,"3.6.1","win","US",1158
"2019-10-05","19:34:01",84786565,"3.6.1","win",NA,1
"2019-10-05","19:34:08",84774905,"3.6.1","win","FR",1159
"2019-10-05","19:35:16",84775572,"3.6.1","win","CA",1160
"2019-10-05","19:35:05",47288378,"3.6.1","win","NL",1161
"2019-10-05","19:35:22",84921426,"3.6.1patched","win","US",11
"2019-10-05","19:35:28",79425844,"latest","osx","US",3
"2019-10-05","13:11:17",84681891,"3.6.1","win","KR",1162
"2019-10-05","13:11:39",84781254,"3.6.1","win","CO",601
"2019-10-05","13:11:46",1328214,"3.6.1","win","GB",1163
"2019-10-05","13:12:01",84774975,"3.6.1","win","CO",601
"2019-10-05","13:13:41",84775383,"3.6.1","win","CN",1164
"2019-10-05","13:14:00",84774976,"3.6.1","win","CO",601
"2019-10-05","13:13:53",79338818,"latest","osx","US",127
"2019-10-05","13:13:50",79338817,"latest","osx","US",361
"2019-10-05","13:14:30",84775003,"3.6.1","win","CO",601
"2019-10-05","13:14:38",84774967,"3.6.1","win","CO",601
"2019-10-05","13:14:39",84774938,"3.6.1","win","CO",601
"2019-10-05","13:14:34",84775076,"3.6.1","win","CO",601
"2019-10-05","13:14:42",84774984,"3.6.1","win","CO",601
"2019-10-05","13:14:50",84775029,"3.6.1","win","CO",601
"2019-10-05","13:14:52",6298959,"3.6.1","win","US",1165
"2019-10-05","13:14:54",84774870,"3.6.1","win",NA,1
"2019-10-05","13:15:00",84775001,"3.6.1","win","CO",601
"2019-10-05","13:15:13",84776047,"3.6.1","win","CO",601
"2019-10-05","13:15:24",6298840,"3.6.1","win","CN",1164
"2019-10-05","13:15:21",84774976,"3.6.1","win","CO",601
"2019-10-05","13:15:14",1065730,"3.6.1","win","UG",1166
"2019-10-05","13:15:28",84775662,"3.6.1","win","IT",599
"2019-10-05","07:15:42",82801245,"3.5.2","win","CN",1167
"2019-10-05","07:17:12",84681890,"3.6.1","win","MY",1112
"2019-10-05","07:17:04",6298956,"3.6.1","win","GB",1168
"2019-10-05","07:17:42",6298753,"3.6.1","win",NA,1
"2019-10-05","07:17:54",84775787,"3.6.1","win","JP",1169
"2019-10-05","07:17:55",84783002,"3.6.1","win","DE",1170
"2019-10-05","07:17:53",84779658,"3.6.1","win","VN",1171
"2019-10-05","07:19:26",84681884,"3.6.1","win",NA,1
"2019-10-05","00:05:51",84774887,"3.6.1","win","KR",542
"2019-10-05","00:05:52",77352449,"3.4.4","osx","US",3
"2019-10-05","00:06:38",84681891,"3.6.1",NA,"US",11
"2019-10-05","00:06:51",84775914,"3.6.1","win","KR",1172
"2019-10-05","00:08:16",84932277,"3.6.1patched","win","US",23
"2019-10-05","00:08:49",79426292,"3.6.1","osx","US",1173
"2019-10-05","00:08:58",84774886,"3.6.1","win","CA",1174
"2019-10-05","00:09:33",84775409,"3.6.1","win","CO",1175
"2019-10-05","00:10:26",14668,"3.3.3","osx","US",1105
"2019-10-05","15:45:31",74889290,"3.3.3","osx","US",3
"2019-10-05","15:45:54",84776076,"3.6.1","win","ES",1176
"2019-10-05","15:46:32",84775004,"3.6.1","win","ES",1177
"2019-10-05","15:46:52",77266245,"3.4.4","osx","US",3
"2019-10-05","15:46:53",84775220,"3.6.1","win","PR",1178
"2019-10-05","15:45:47",84919787,"devel","win","US",11
"2019-10-05","15:47:11",79425834,"latest","osx","US",3
"2019-10-05","15:47:39",79427390,"3.6.1","osx","US",1179
"2019-10-05","15:47:18",84921462,"3.6.1patched","win","US",37
"2019-10-05","15:47:57",84921461,"3.6.1patched","win","US",12
"2019-10-05","15:48:05",79430607,"latest","osx","US",3
"2019-10-05","15:48:29",79430974,"latest","osx","US",3
"2019-10-05","15:48:40",84777075,"3.6.1","win","BE",1180
"2019-10-05","15:48:43",84681895,"3.6.1","win","CO",1181
"2019-10-05","15:48:01",84775102,"3.6.1","win","US",1182
"2019-10-05","15:49:04",2099931,"3.6.1","win","EC",270
"2019-10-05","15:49:08",79426863,"3.6.1","osx","GB",1183
"2019-10-05","15:49:44",79426368,"3.6.1","osx","GB",1184
"2019-10-05","15:50:11",84774895,"3.6.1","win","CL",1185
"2019-10-05","15:50:15",84774928,"3.6.1","win",NA,1
"2019-10-05","19:00:36",79425835,"latest","osx","US",3
"2019-10-05","19:00:36",79425826,"latest","osx","US",3
"2019-10-05","19:00:49",537,"3.6.1","win","SE",294
"2019-10-05","19:01:06",79426673,"3.6.1","osx","CH",1186
"2019-10-05","19:01:53",78203753,"3.5.3","osx","US",3
"2019-10-05","19:02:12",84780459,"3.6.1","win","PE",1187
"2019-10-05","19:02:47",84774924,"3.6.1","win","RU",1188
"2019-10-05","19:04:33",84925716,"3.6.1patched","win","US",12
"2019-10-05","19:00:18",84930327,"3.6.1patched","win","US",11
"2019-10-05","20:00:10",84780403,"3.6.1","win","US",1189
"2019-10-05","10:00:05",84681884,"3.6.1","win","HK",1190
"2019-10-05","10:00:12",84775805,"3.6.1","win","FR",1191
"2019-10-05","10:00:16",84775407,"3.6.1","win","IT",1192
"2019-10-05","10:00:21",29813384,"3.5.1","src","JP",1193
"2019-10-05","15:25:41",78114110,"3.5.3","osx","US",3
"2019-10-05","15:26:03",84775257,"3.6.1","win","GB",1194
"2019-10-05","15:26:29",79427533,"3.6.1","osx","GB",1195
"2019-10-05","15:26:40",84775868,"3.6.1","win",NA,1
"2019-10-05","15:26:45",84783023,"3.6.1","win","US",1196
"2019-10-05","15:26:46",84681884,"3.6.1","win","CO",1181
"2019-10-05","15:27:34",79427250,"3.6.1","osx","MX",1038
"2019-10-05","15:27:26",84775177,"3.6.1","win","US",1182
"2019-10-05","15:28:05",84681884,"3.6.1","win","ES",1197
"2019-10-05","15:28:25",84775285,"3.6.1","win","TR",1198
"2019-10-05","15:28:39",79338817,"latest","osx","US",3
"2019-10-05","15:29:17",79426800,"3.6.1","osx",NA,1
"2019-10-05","15:29:26",84775985,"3.6.1","win",NA,1
"2019-10-05","15:29:37",84774943,"3.6.1","win","PH",1199
"2019-10-05","15:30:02",84681884,"3.6.1","win",NA,1
"2019-10-05","15:30:17",84681894,"3.6.1","win","CO",1181
"2019-10-05","14:00:40",79426653,"latest","osx","US",3
"2019-10-05","14:00:52",3846069,"3.6.1","win","GB",506
"2019-10-05","14:00:46",84921436,"3.6.1patched","win","US",11
"2019-10-05","14:01:00",537,"3.6.1","win","SE",294
"2019-10-05","14:02:11",74889290,"3.3.3","osx","US",3
"2019-10-05","14:02:16",84776472,"3.6.1","win","JP",1200
"2019-10-05","14:02:12",84782086,"3.6.1","win","CZ",1201
"2019-10-05","14:03:15",84774843,"3.6.1","win","US",1202
"2019-10-05","14:03:00",82819531,"3.5.3","win","US",20
"2019-10-05","14:03:37",84775823,"3.6.1","win","US",1203
"2019-10-05","14:03:54",79426072,"3.6.1","osx","US",1204
"2019-10-05","14:04:12",79425819,"latest","osx","US",3
"2019-10-05","14:04:25",79425809,"latest","osx","US",3
"2019-10-05","14:04:28",84921445,"3.6.1patched","win","US",37
"2019-10-05","14:04:32",84928465,"3.6.1patched","win","US",37
"2019-10-05","14:04:44",84774852,"3.6.1","win","US",1205
"2019-10-05","13:45:34",84681891,"3.6.1","win","PT",1206
"2019-10-05","13:45:51",84782311,"3.6.1","win","US",1207
"2019-10-05","13:45:44",84775383,"3.6.1","win","GB",1208
"2019-10-05","13:44:39",84681884,"3.6.1","win","US",1209
"2019-10-05","13:45:51",84774779,"3.6.1","win","GB",1005
"2019-10-05","13:46:13",29820597,"3.3.0","src","ES",500
"2019-10-05","13:46:16",84681885,"3.6.1","win",NA,1
"2019-10-05","13:46:29",79338810,"latest","osx","US",3
"2019-10-05","13:46:52",30496955,"3.6.1","src","AT",894
"2019-10-05","13:47:44",71886474,"3.2.1","osx","NL",231
"2019-10-05","13:47:59",74972685,"3.3.3","osx","NL",231
"2019-10-05","13:48:12",84774979,"3.6.1","win","BE",1210
"2019-10-05","13:48:21",84776315,"3.6.1","win","PH",1211
"2019-10-05","13:48:41",84779190,"3.6.1","win","GB",1212
"2019-10-05","13:49:12",84776671,"3.6.1","win",NA,1
"2019-10-05","13:49:27",84774992,"3.6.1","win","PL",1213
"2019-10-05","13:49:52",84775411,"3.6.1","win","GB",1214
"2019-10-05","19:34:43",84774938,"3.6.1","win","IT",1215
"2019-10-05","19:36:09",84775173,"3.6.1","win","IE",1216
"2019-10-05","19:36:23",79427605,"3.6.1","osx","US",1217
"2019-10-05","19:36:33",84681891,"3.6.1","win",NA,1
"2019-10-05","19:36:43",84775316,"3.6.1","win","RU",1218
"2019-10-05","19:36:56",79425844,"latest","osx","US",3
"2019-10-05","19:37:23",84775390,"3.6.1","win","GB",859
"2019-10-05","19:37:27",84774876,"3.6.1","win","US",1219
"2019-10-05","19:38:00",79425837,"latest","osx","US",3
"2019-10-05","19:37:51",84921481,"3.6.1patched","win","US",37
"2019-10-05","19:38:00",84781221,"3.6.1","win",NA,1
"2019-10-05","19:38:12",79430471,"3.6.1","osx","US",1220
"2019-10-05","19:38:18",79425825,"latest","osx","US",3
"2019-10-05","19:38:41",79338810,"latest","osx","US",3
"2019-10-05","19:39:39",84780593,"3.6.1","win","CR",289
"2019-10-05","19:39:53",84774939,"3.6.1","win","CR",289
"2019-10-05","19:39:54",84775005,"3.6.1","win","CR",289
"2019-10-05","19:39:35",84780568,"3.6.1","win","MX",1221
"2019-10-05","19:40:15",84774852,"3.6.1","win","FR",1222
"2019-10-05","18:00:09",84928510,"3.6.1patched","win","US",11
"2019-10-05","18:00:33",84783076,"3.6.1","win",NA,1
"2019-10-05","21:01:03",84681891,"3.6.1","win","JP",1223
"2019-10-05","21:01:50",539,"3.6.1","win","SE",294
"2019-10-05","21:02:02",84775288,"3.6.1","win","US",705
"2019-10-05","21:02:38",84780635,"3.6.1","win","TR",1224
"2019-10-05","21:02:30",79426166,"3.6.1","osx","SK",1225
"2019-10-05","21:02:57",84782995,"3.6.1","win",NA,1
"2019-10-05","21:03:55",84775635,"3.6.1","win","AE",1226
"2019-10-05","21:05:01",79426143,"3.6.1","osx","US",1227
"2019-10-05","21:05:17",84681891,"3.6.1","win",NA,1
"2019-10-05","10:57:38",84775903,"3.6.1","win","KR",1228
"2019-10-05","10:57:54",7577342,"3.6.1","win",NA,1
"2019-10-05","10:57:58",84775428,"3.6.1","win",NA,1
"2019-10-05","10:58:24",1013000,"3.6.1","win","CN",1229
"2019-10-05","10:57:59",77266252,"3.4.4","osx","US",3
"2019-10-05","10:59:44",84681884,"3.6.1","win",NA,1
"2019-10-05","10:59:47",84774878,"3.6.1","win","IT",1230
"2019-10-05","18:06:08",84785000,"3.6.1","win","ES",1231
"2019-10-05","18:06:07",84681888,"3.6.1","win","CI",71
"2019-10-05","18:07:04",79338810,"latest","osx","US",3
"2019-10-05","18:07:09",79429068,"3.6.1","osx",NA,1
"2019-10-05","18:07:33",84927671,"3.6.1patched","win","US",11
"2019-10-05","18:08:12",84781265,"3.6.1","win","CA",872
"2019-10-05","18:08:19",84778027,"3.6.1","win","BR",1232
"2019-10-05","18:08:20",84784064,"3.6.1","win","CA",1233
"2019-10-05","18:08:41",79426556,"latest","osx","US",3
"2019-10-05","18:08:44",79429428,"3.6.1","osx",NA,1
"2019-10-05","18:09:49",84681891,"3.6.1","win","CN",1234
"2019-10-05","18:10:06",84775589,"3.6.1","win","CA",872
"2019-10-05","23:00:09",84774973,"3.6.1","win",NA,1
"2019-10-05","23:00:19",30463562,"3.6.1","src","US",1235
"2019-10-05","23:00:23",84777890,"3.6.1","win",NA,1
"2019-10-05","02:35:41",84775392,"3.6.1","win","US",518
"2019-10-05","02:35:56",84774777,"3.6.1","win","US",1236
"2019-10-05","02:36:15",79338817,"latest","osx","US",3
"2019-10-05","02:37:48",84779665,"3.6.1","win","US",1237
"2019-10-05","02:38:08",84681891,"3.6.1","win","US",1238
"2019-10-05","02:38:13",24196052,"2.15.0","src","US",1239
"2019-10-05","02:39:30",84774931,"3.6.1","win","KR",1240
"2019-10-05","02:39:58",84929488,"3.6.1patched","win","US",37
"2019-10-05","21:55:36",74889290,"3.3.3","osx","US",3
"2019-10-05","21:55:54",84782213,"3.6.1","win",NA,1
"2019-10-05","21:56:53",84783096,"3.6.1","win","GB",1241
"2019-10-05","21:57:17",84775351,"3.6.1","win","US",1242
"2019-10-05","21:57:12",79433095,"latest","osx","US",3
"2019-10-05","21:58:36",79426053,"3.6.1","osx","US",1243
"2019-10-05","21:58:52",84775085,"3.6.1","win","CA",1244
"2019-10-05","06:26:30",84681895,"3.6.1","win",NA,1
"2019-10-05","06:26:31",79426190,"3.6.1","osx",NA,1
"2019-10-05","06:26:55",84681891,"3.6.1","win","KR",1245
"2019-10-05","06:26:55",84780422,"3.6.1","win","CN",1246
"2019-10-05","06:27:04",84681884,"3.6.1","win","CN",1247
"2019-10-05","06:28:27",11653474,"3.6.1","win",NA,1
"2019-10-05","06:29:35",78114110,"3.5.3","osx","US",3
"2019-10-05","06:29:44",79338817,"latest","osx","US",3
"2019-10-05","06:29:52",974450,"2.15.2","osx","RU",57
"2019-10-05","06:29:58",974986,"3.4.0","osx","RU",57
"2019-10-05","21:06:19",79433600,"latest","osx","US",3
"2019-10-05","21:07:57",79425875,"3.6.1","osx",NA,1
"2019-10-05","21:07:47",84781715,"3.6.1","win","US",23
"2019-10-05","21:08:05",79338817,"latest","osx","US",3
"2019-10-05","21:08:33",84774915,"3.6.1","win","IE",1248
"2019-10-05","21:09:29",84927697,"3.6.1patched","win","US",20
"2019-10-05","21:09:40",84681884,"3.6.1","win","US",1249
"2019-10-05","21:09:49",84774948,"3.6.1","win","SI",1250
"2019-10-05","21:10:13",12284348,"3.6.1","win",NA,1
"2019-10-05","21:10:27",79427466,"3.6.1","osx","US",1251
"2019-10-05","16:30:26",84774767,"3.6.1","win","CO",1252
"2019-10-05","16:30:49",84776116,"3.6.1","win","US",1253
"2019-10-05","16:30:51",84681884,"3.6.1","win","KR",580
"2019-10-05","16:31:10",84921436,"3.6.1patched","win","US",20
"2019-10-05","16:31:23",84681890,"3.6.1","win","AT",1254
"2019-10-05","16:31:32",79426376,"3.6.1","osx","US",1255
"2019-10-05","16:31:40",84775811,"3.6.1","win","GB",1256
"2019-10-05","16:32:16",79432620,"3.6.1","osx","US",1257
"2019-10-05","16:32:37",84681884,"3.6.1","win","CA",1258
"2019-10-05","16:32:51",84774898,"3.6.1","win","NO",1259
"2019-10-05","16:32:55",84775218,"3.6.1","win",NA,1
"2019-10-05","16:32:32",84786975,"3.6.1","win","US",1260
"2019-10-05","16:33:11",74971995,"3.3.3","osx","US",1261
"2019-10-05","16:32:25",84774887,"3.6.1","win","CZ",1262
"2019-10-05","16:33:47",79426841,"3.6.1","osx","HK",1263
"2019-10-05","16:33:44",79434792,"latest","osx","US",3
"2019-10-05","16:34:46",84681884,"3.6.1","win","US",1264
"2019-10-05","16:35:12",79426850,"3.6.1","osx","US",1265
"2019-10-05","16:35:22",84778873,"3.6.1","win","NL",1266
"2019-10-05","16:35:22",79427740,"3.6.1","osx",NA,1
"2019-10-05","16:35:22",1120973,"2.13.1","osx","RU",1267
"2019-10-05","12:10:51",12622118,"3.6.1","win","FI",1268
"2019-10-05","12:11:16",79338810,"3.6.1","osx","US",3
"2019-10-05","12:11:37",84785855,"3.6.1","win","TR",1269
"2019-10-05","12:12:10",84774778,"3.6.1","win","RU",1270
"2019-10-05","12:12:28",79338820,"3.6.1","osx","US",3
"2019-10-05","12:12:34",84775336,"3.6.1","win","IN",1271
"2019-10-05","12:13:43",84775469,"3.6.1","win","BG",1272
"2019-10-05","12:13:50",79425917,"3.6.1","osx","FR",1273
"2019-10-05","12:14:23",84774930,"3.6.1","win","TR",1274
"2019-10-05","12:14:38",74972189,"3.3.3","osx","FR",1273
"2019-10-05","12:14:48",79425828,"latest","osx","US",3
"2019-10-05","12:15:01",84775051,"3.6.1","win","US",1275
"2019-10-05","12:15:04",79425852,"latest","osx","US",3
"2019-10-05","12:15:12",84774969,"3.6.1","win","PL",1276
"2019-10-05","01:30:48",79338810,"3.6.1","osx","US",1277
"2019-10-05","01:32:23",84785693,"3.6.1","win","CL",1278
"2019-10-05","01:33:27",84932876,"3.6.1patched","win","US",12
"2019-10-05","01:33:58",79426779,"3.6.1","osx","US",1279
"2019-10-05","01:34:57",30496967,"3.6.1","src",NA,1
"2019-10-05","03:42:05",84780007,"3.6.1","win",NA,1
"2019-10-05","03:42:38",79425994,"3.6.1","osx","US",1280
"2019-10-05","03:42:50",73648201,"3.3.1","win","CN",1281
"2019-10-05","03:42:48",84781062,"3.6.1","win","EG",1282
"2019-10-05","03:43:38",84681891,"3.6.1","win","KR",1283
"2019-10-05","03:44:24",84774779,"3.6.1","win","CO",1284
"2019-10-05","12:21:10",78114104,"3.5.3","osx","US",3
"2019-10-05","12:21:30",79338811,"latest","osx","US",3
"2019-10-05","12:21:32",79338821,"latest","osx","US",3
"2019-10-05","12:22:31",973277,"2.15.1","osx","RU",558
"2019-10-05","12:22:37",84921437,"3.6.1patched","win","US",11
"2019-10-05","12:22:59",79427328,"3.6.1","osx",NA,1
"2019-10-05","12:22:57",84681884,"3.6.1","win","PL",1285
"2019-10-05","12:23:23",84774821,"3.6.1","win","SE",1286
"2019-10-05","12:23:52",79427040,"3.6.1","osx","NL",1287
"2019-10-05","12:24:57",79338821,"3.6.1","osx","US",3
"2019-10-05","12:24:54",84782844,"3.6.1","win","IL",1288
"2019-10-05","03:35:37",84774901,"3.6.1","win","KR",1289
"2019-10-05","03:36:06",79427429,"3.6.1","osx","CA",1290
"2019-10-05","03:36:25",79338817,"latest","osx","US",3
"2019-10-05","03:36:30",84774861,"3.6.1","win","MX",1291
"2019-10-05","03:37:08",84784011,"3.6.1","win",NA,1
"2019-10-05","03:38:04",84775622,"3.6.1","win",NA,1
"2019-10-05","03:38:25",971829,"3.1.3","osx","RU",121
"2019-10-05","03:38:27",84776478,"3.6.1","win","IN",1292
"2019-10-05","03:38:36",84925879,"3.6.1patched","win","US",20
"2019-10-05","03:38:38",78114103,"3.5.3","osx","US",3
"2019-10-05","03:38:58",79433690,"latest","osx","US",3
"2019-10-05","03:39:00",79426075,"3.6.1","osx","SG",1293
"2019-10-05","03:39:56",84681891,"3.6.1","win","IN",1294
"2019-10-05","01:10:29",79425873,"3.6.1","osx",NA,1
"2019-10-05","01:11:43",84781993,"3.6.1","win","US",11
"2019-10-05","01:12:28",78114113,"3.5.3","osx","US",3
"2019-10-05","01:13:35",79434420,"latest","osx","US",3
"2019-10-05","01:14:24",79428465,"3.6.1","osx","CO",1295
"2019-10-05","01:15:31",84681891,"3.6.1","win","US",1296
"2019-10-05","13:30:30",84779466,"3.6.1","win",NA,1
"2019-10-05","13:32:03",84777149,"3.6.1","win","MA",1297
"2019-10-05","13:32:18",84681884,"3.6.1","win","AT",116
"2019-10-05","13:32:19",84775934,"3.6.1","win","IN",1298
"2019-10-05","13:33:08",84777363,"3.6.1","win","KR",1299
"2019-10-05","13:33:09",79434232,"latest","osx","US",3
"2019-10-05","13:33:24",79430616,"3.6.1","osx","GB",1300
"2019-10-05","13:33:07",29125457,"3.2.0","src","ES",500
"2019-10-05","13:33:22",84774843,"3.6.1","win","GR",1301
"2019-10-05","13:34:00",84775455,"3.6.1","win",NA,1
"2019-10-05","13:34:22",84774943,"3.6.1","win",NA,1
"2019-10-05","13:35:04",968829,"3.1.2","osx","RU",121
"2019-10-05","13:35:18",79338810,"latest","osx","US",3
"2019-10-05","13:35:25",84779205,"3.6.1","win","ID",1302
"2019-10-05","21:51:07",84776054,"3.6.1","win",NA,1
"2019-10-05","21:51:22",79426067,"3.6.1","osx",NA,1
"2019-10-05","21:51:56",84928100,"3.6.1patched","win","US",20
"2019-10-05","21:52:41",79430221,"3.6.1","osx",NA,1
"2019-10-05","21:52:57",84778742,"3.6.1","win","US",1303
"2019-10-05","21:53:33",84774870,"3.6.1","win","PT",1304
"2019-10-05","21:53:58",84781492,"3.6.1","win","US",1305
"2019-10-05","21:54:17",84775680,"3.6.1","win","FR",1306
"2019-10-05","21:54:23",79427011,"3.6.1","osx","GB",1307
"2019-10-05","21:54:29",79338810,"latest","osx","US",3
"2019-10-05","21:54:36",79427723,"3.6.1","osx","US",1308
"2019-10-05","21:54:51",79426138,"latest","osx","US",1309
"2019-10-05","21:55:01",84774844,"3.6.1","win","US",1310
"2019-10-05","22:31:01",84681884,"3.6.1","win","CA",1311
"2019-10-05","22:31:45",84774888,"3.6.1","win","US",1312
"2019-10-05","22:32:40",79338817,"3.6.1","osx","US",1313
"2019-10-05","22:32:46",79432725,"latest","osx","US",3
"2019-10-05","22:32:55",84778746,"3.6.1","win","AU",1314
"2019-10-05","22:33:24",84774902,"3.6.1","win","ES",1315
"2019-10-05","22:33:18",79432423,"latest","osx","US",3
"2019-10-05","22:33:58",79338820,"latest","osx","US",3
"2019-10-05","22:33:59",84780965,"3.6.1","win","DZ",1316
"2019-10-05","22:34:10",84681883,"3.6.1","win","US",1317
"2019-10-05","22:34:14",84776333,"3.6.1","win","DE",1318
"2019-10-05","22:34:27",84681884,"3.6.1","win",NA,1
"2019-10-05","22:35:28",84784580,"3.6.1","win","IE",1319
"2019-10-05","08:26:14",84774879,"3.6.1","win","GB",1320
"2019-10-05","08:27:08",79426085,"latest","osx","US",3
"2019-10-05","08:27:07",6298739,"3.6.1","win","GB",1320
"2019-10-05","08:27:47",84780069,"3.6.1","win",NA,1
"2019-10-05","08:27:50",84681884,"3.6.1","win","FR",1321
"2019-10-05","08:28:34",84779084,"3.6.1","win","IN",1322
"2019-10-05","08:28:48",84777399,"3.6.1","win","CN",1323
"2019-10-05","08:28:58",84775410,"3.6.1","win",NA,1
"2019-10-05","08:29:09",79425913,"3.6.1","osx","DK",1324
"2019-10-05","08:30:15",84774977,"3.6.1","win",NA,1
"2019-10-05","08:30:26",84775923,"3.6.1","win","US",1325
"2019-10-05","17:40:54",77266252,"3.4.4","osx","US",3
"2019-10-05","17:41:39",17613475,"3.6.1","win",NA,1
"2019-10-05","17:41:49",84779388,"3.6.1","win",NA,1
"2019-10-05","17:41:47",78114110,"3.5.3","osx","US",3
"2019-10-05","17:41:56",84774785,"3.6.1","win","TW",1326
"2019-10-05","17:42:06",84774896,"3.6.1","win","TR",393
"2019-10-05","17:42:16",79426850,"3.6.1","osx","GB",1327
"2019-10-05","17:43:24",84781368,"3.6.1","win","CA",1328
"2019-10-05","17:44:16",79430967,"3.6.1","osx","PL",1329
"2019-10-05","17:44:48",84778021,"3.6.1","win","ES",1330
"2019-10-05","17:45:19",84776792,"3.6.1","win","BR",318
"2019-10-05","17:45:22",84779204,"3.6.1","win","CN",1331
"2019-10-05","17:45:35",84775370,"3.6.1","win","CA",1332
"2019-10-05","22:10:49",84774878,"3.6.1","win","MX",1333
"2019-10-05","22:10:57",84928428,"3.6.1patched","win","US",20
